Site,Hole,Core,CoreType,Section,CuratedLength,TopDepth,BottomDepth,TopDepthScaled,BottomDepthScaled
3,A,6,H,1,1.5,15.8,17.3,15.8,17.3
3,A,6,H,2,1.46,17.3,18.76,17.3,18.76
3,A,6,H,9,0.01,18.76,18.77,18.76,18.77
3,A,7,H,1,1.5,18.8,20.3,18.8,20.3
3,A,7,H,2,1.45,20.3,21.75,20.3,21.75
3,A,7,H,9,0.03,21.75,21.78,21.75,21.78
3,A,8,H,1,1.5,21.8,23.3,21.8,23.3
3,A,8,H,2,1.48,23.3,24.78,23.3,24.78
3,A,8,H,9,0.01,24.78,24.79,24.78,24.79
3,A,9,H,1,1.51,24.8,26.31,24.8,26.285245899999996
3,A,9,H,2,1.45,26.31,27.76,26.285245899999996,27.71147541
3,A,9,H,9,0.09,27.76,27.85,27.71147541,27.8
3,A,10,H,1,1.505,27.8,29.305,27.8,29.29503311
3,A,10,H,2,1.455,29.305,30.76,29.29503311,30.74039735
3,A,10,H,9,0.06,30.76,30.82,30.74039735,30.8
3,A,11,H,1,1.5,30.8,32.3,30.8,32.29501661
3,A,11,H,2,1.45,32.3,33.75,32.29501661,33.74019934
3,A,11,H,9,0.06,33.75,33.81,33.74019934,33.8
3,A,12,H,1,1.5,33.8,35.3,33.8,35.3
3,A,12,H,2,1.44,35.3,36.74,35.3,36.74
3,A,12,H,9,0.03,36.74,36.77,36.74,36.77
3,A,13,H,1,1.51,36.8,38.31,36.8,38.31
3,A,13,H,2,1.42,38.31,39.73,38.31,39.73
3,A,13,H,9,0.02,39.73,39.75,39.73,39.75
3,A,14,H,1,1.5,39.8,41.3,39.8,41.3
3,A,14,H,2,1.45,41.3,42.75,41.3,42.75
3,A,14,H,9,0.02,42.75,42.77,42.75,42.77
3,A,15,H,1,1.52,42.8,44.32,42.8,44.32
3,A,15,H,2,1.43,44.32,45.75,44.32,45.75
3,A,15,H,9,0.01,45.75,45.76,45.75,45.76
3,A,16,H,1,1.5,45.8,47.3,45.8,47.3
3,A,16,H,2,1.43,47.3,48.73,47.3,48.73
3,A,16,H,9,0.03,48.73,48.76,48.73,48.76
3,A,17,H,1,1.35,48.8,50.15,48.8,50.15
3,A,17,H,9,0.09,50.15,50.24,50.15,50.24
3,A,18,H,1,1.505,50.3,51.805,50.3,51.805
3,A,18,H,2,1.445,51.805,53.25,51.805,53.25
3,A,18,H,9,0.01,53.25,53.26,53.25,53.26
3,A,19,H,1,0.35,53.3,53.65,53.3,53.65
3,A,19,H,2,1.5,53.65,55.15,53.65,55.15
3,A,19,H,3,1.01,55.15,56.16,55.15,56.16
3,A,19,H,9,0.13,56.16,56.29,56.16,56.29
3,A,20,E,1,1.51,56.3,57.81,56.3,57.6054755
3,A,20,E,2,0.91,57.81,58.72,57.6054755,58.39221902
3,A,20,E,3,0.96,58.72,59.68,58.39221902,59.2221902
3,A,20,E,9,0.09,59.68,59.77,59.2221902,59.3
3,A,21,E,1,1.5,59.3,60.8,59.3,60.78760331
3,A,21,E,2,1.435,60.8,62.235,60.78760331,62.210743799999996
3,A,21,E,9,0.09,62.235,62.325,62.210743799999996,62.3
3,A,22,E,1,0.81,62.3,63.11,62.3,63.11
3,A,22,E,2,0.88,63.11,63.99,63.11,63.99
3,A,22,E,9,0.09,63.99,64.08,63.99,64.08
3,A,23,E,1,0.07,65.3,65.37,65.3,65.35998286
3,A,23,E,2,0.092,65.37,65.462,65.35998286,65.43881748
3,A,23,E,3,0.24,65.462,65.702,65.43881748,65.64447301
3,A,23,E,4,1.504,65.702,67.206,65.64447301,66.93324764
3,A,23,E,5,1.5,67.206,68.706,66.93324764,68.21859469
3,A,23,E,9,0.095,68.706,68.801,68.21859469,68.3
3,A,24,E,1,1.5219999999999998,68.3,69.822,68.3,69.78150552
3,A,24,E,2,1.52,69.822,71.342,69.78150552,71.26106424
3,A,24,E,9,0.04,71.342,71.382,71.26106424,71.3
3,A,25,E,1,1.04,71.3,72.34,71.3,72.27045101
3,A,25,E,2,1.09,72.34,73.43,72.27045101,73.28755832
3,A,25,E,3,1.0,73.43,74.43,73.28755832,74.22068429
3,A,25,E,9,0.085,74.43,74.515,74.22068429,74.3
3,A,26,E,1,1.5,74.3,75.8,74.3,75.8
3,A,26,E,2,1.47,75.8,77.27,75.8,77.27
3,A,26,E,9,0.03,77.27,77.3,77.27,77.3
3,A,27,E,1,1.5,77.3,78.8,77.3,78.67614679
3,A,27,E,2,1.5,78.8,80.3,78.67614679,80.05229358
3,A,27,E,3,0.21,80.3,80.51,80.05229358,80.24495413
3,A,27,E,9,0.06,80.51,80.57,80.24495413,80.3
3,A,28,E,1,0.22,80.3,80.52,80.3,80.50091324
3,A,28,E,2,1.505,80.52,82.025,80.50091324,81.87534247
3,A,28,E,3,1.5,82.025,83.525,81.87534247,83.24520548
3,A,28,E,9,0.06,83.525,83.585,83.24520548,83.3
3,A,29,E,1,1.5019999999999998,83.3,84.802,83.3,84.74099776
3,A,29,E,2,1.5,84.802,86.302,84.74099776,86.18007675
3,A,29,E,3,0.095,86.302,86.397,86.18007675,86.27121842
3,A,29,E,9,0.03,86.397,86.427,86.27121842,86.3
3,A,30,E,1,0.92,86.3,87.22,86.3,87.22
3,A,30,E,9,0.09,87.22,87.31,87.22,87.31
3,A,31,A,1,0.745,87.28,88.025,87.28,88.025
3,A,31,A,9,0.095,88.025,88.12,88.025,88.12
3,A,32,E,1,0.235,90.28,90.515,90.28,90.49266968
3,A,32,E,2,1.5,90.515,92.015,90.49266968,91.85013575
3,A,32,E,3,1.5,92.015,93.515,91.85013575,93.20760181
3,A,32,E,9,0.08,93.515,93.595,93.20760181,93.28
3,A,33,E,1,1.446,93.28,94.726,93.28,94.726
3,A,33,E,9,0.07,94.726,94.796,94.726,94.796
3,A,34,A,1,0.17,95.13,95.3,95.13,95.3
3,B,1,H,1,1.51,-0.59,0.92,0.0,1.51
3,B,1,H,2,1.32,0.92,2.24,1.51,2.83
3,B,1,H,9,0.07,2.24,2.31,2.83,2.9
3,B,2,H,1,1.515,2.3,3.815,2.89,4.372871126000001
3,B,2,H,2,1.42,3.815,5.235,4.372871126000001,5.7627569329999995
3,B,2,H,9,0.13,5.235,5.365,5.7627569329999995,5.89
3,B,3,H,1,1.51,5.3,6.81,5.89,7.4
3,B,3,H,2,1.4180000000000001,6.81,8.228,7.4,8.818
3,B,3,H,9,0.06,8.228,8.288,8.818,8.878
3,B,4,H,1,1.52,8.3,9.82,8.89,10.41
3,B,4,H,2,1.2,9.82,11.02,10.41,11.61
3,B,4,H,3,0.05,11.02,11.07,11.61,11.66
3,B,4,H,9,0.02,11.07,11.09,11.66,11.68
3,B,5,H,1,1.51,11.3,12.81,11.89,13.4
3,B,5,H,2,1.3530000000000002,12.81,14.163,13.4,14.753
3,B,5,H,9,0.025,14.163,14.187999999999999,14.753,14.777999999999999
3,B,6,H,1,1.5,14.3,15.8,14.89,16.39
3,B,6,H,2,1.405,15.8,17.205,16.39,17.795
3,B,6,H,9,0.09,17.205,17.295,17.795,17.885
3,B,7,H,1,1.52,17.3,18.82,17.89,19.40747088
3,B,7,H,2,1.365,18.82,20.185,19.40747088,20.77019967
3,B,7,H,9,0.12,20.185,20.305,20.77019967,20.89
3,B,8,H,1,1.505,20.3,21.805,20.89,22.395
3,B,8,H,2,1.4,21.805,23.205,22.395,23.795
3,B,8,H,9,0.05,23.205,23.255,23.795,23.845
3,B,9,H,1,1.525,23.3,24.825,23.89,25.39741351
3,B,9,H,2,1.46,24.825,26.285,25.39741351,26.84057661
3,B,9,H,9,0.05,26.285,26.335,26.84057661,26.89
3,B,10,H,1,1.52,26.3,27.82,26.89,28.38019608
3,B,10,H,2,1.46,27.82,29.28,28.38019608,29.81156863
3,B,10,H,9,0.08,29.28,29.36,29.81156863,29.89
3,B,11,H,1,1.52,29.3,30.82,29.89,31.37534202
3,B,11,H,2,1.46,30.82,32.28,31.37534202,32.80205212
3,B,11,H,9,0.09,32.28,32.37,32.80205212,32.89
3,B,12,E,1,0.875,32.3,33.175,32.89,33.765
3,B,12,E,2,1.5,33.175,34.675,33.765,35.265
3,B,12,E,9,0.1,34.675,34.775,35.265,35.365
3,B,13,E,1,1.5,35.3,36.8,35.89,37.35293888
3,B,13,E,2,1.49,36.8,38.29,37.35293888,38.80612484
3,B,13,E,9,0.086,38.29,38.376,38.80612484,38.89
3,B,14,E,1,1.517,38.3,39.817,38.89,40.32791469
3,B,14,E,2,1.5230000000000001,39.817,41.34,40.32791469,41.77151659
3,B,14,E,9,0.125,41.34,41.465,41.77151659,41.89
3,B,15,E,1,1.51,41.3,42.81,41.89,43.34192308
3,B,15,E,2,1.505,42.81,44.315,43.34192308,44.78903846
3,B,15,E,9,0.105,44.315,44.42,44.78903846,44.89
3,B,16,E,1,1.505,44.3,45.805,44.89,46.35353323
3,B,16,E,2,1.51,45.805,47.315,46.35353323,47.82192869
3,B,16,E,3,0.05,47.315,47.365,47.82192869,47.87055105
3,B,16,E,9,0.02,47.365,47.385,47.87055105,47.89
3,B,17,E,1,1.5,47.3,48.8,47.89,49.36982063
3,B,17,E,2,0.66,48.8,49.46,49.36982063,50.0209417
3,B,17,E,3,0.05,49.46,49.51,50.0209417,50.07026906
3,B,17,E,9,0.02,49.51,49.53,50.07026906,50.09
3,B,18,E,1,0.28,49.5,49.78,50.09,50.37
3,B,18,E,9,0.12,49.78,49.9,50.37,50.49
3,B,19,E,1,1.52,51.8,53.32,52.39,53.79307692
3,B,19,E,2,1.52,53.32,54.84,53.79307692,55.19615385
3,B,19,E,3,0.1,54.84,54.94,55.19615385,55.28846154
3,B,19,E,9,0.11,54.94,55.05,55.28846154,55.39
3,B,20,E,1,1.5,54.8,56.3,55.39,56.85341463
3,B,20,E,2,1.455,56.3,57.755,56.85341463,58.27292683
3,B,20,E,3,0.055,57.755,57.81,58.27292683,58.32658537
3,B,20,E,9,0.065,57.81,57.875,58.32658537,58.39
3,B,21,E,1,1.505,57.8,59.305,58.39,59.8348
3,B,21,E,2,1.5,59.305,60.805,59.8348,61.2748
3,B,21,E,3,0.09,60.805,60.895,61.2748,61.3612
3,B,21,E,9,0.03,60.895,60.925,61.3612,61.39
3,B,22,E,1,1.515,60.8,62.315,61.39,62.85849758
3,B,22,E,2,1.51,62.315,63.825,62.85849758,64.32214863
3,B,22,E,3,0.06,63.825,63.885,64.32214863,64.38030695
3,B,22,E,9,0.01,63.885,63.895,64.38030695,64.39
3,B,23,E,1,1.5,63.8,65.3,64.39,65.80955836
3,B,23,E,2,0.8,65.3,66.1,65.80955836,66.56665615
3,B,23,E,3,0.79,66.1,66.89,66.56665615,67.31429022
3,B,23,E,4,0.05,66.89,66.94,67.31429022,67.36160883
3,B,23,E,9,0.03,66.94,66.97,67.36160883,67.39
3,B,24,E,1,1.175,68.67,69.845,69.26,70.435
3,B,24,E,9,0.01,69.845,69.855,70.435,70.445
3,B,25,E,1,1.505,69.8,71.305,70.39,71.81879747
3,B,25,E,2,0.805,71.305,72.11,71.81879747,72.58303797
3,B,25,E,3,0.06,72.11,72.17,72.58303797,72.64
3,B,25,E,4,0.77,72.17,72.94,72.64,73.37101266
3,B,25,E,9,0.02,72.94,72.96,73.37101266,73.39
3,B,26,E,1,1.51,72.8,74.31,73.39,74.81677165
3,B,26,E,2,0.81,74.31,75.12,74.81677165,75.58212598
3,B,26,E,3,0.8,75.12,75.92,75.58212598,76.3380315
3,B,26,E,4,0.05,75.92,75.97,76.3380315,76.38527559
3,B,26,E,9,0.005,75.97,75.975,76.38527559,76.39
3,B,27,E,1,0.07,75.8,75.87,76.39,76.45005147
3,B,27,E,2,1.445,75.87,77.315,76.45005147,77.68968544
3,B,27,E,3,0.91,77.315,78.225,77.68968544,78.47035459
3,B,27,E,4,1.012,78.225,79.237,78.47035459,79.33852731
3,B,27,E,9,0.06,79.237,79.297,79.33852731,79.39
3,B,28,E,1,0.617,78.8,79.417,79.39,79.98099617
3,B,28,E,2,0.965,79.417,80.382,79.98099617,80.90532567
3,B,28,E,3,1.485,80.382,81.867,80.90532567,82.32773946
3,B,28,E,4,0.05,81.867,81.917,82.32773946,82.37563218
3,B,28,E,9,0.015,81.917,81.932,82.37563218,82.39
3,B,29,E,1,1.515,81.8,83.315,82.39,83.74874439
3,B,29,E,2,0.8,83.315,84.115,83.74874439,84.46623318
3,B,29,E,3,0.92,84.115,85.035,84.46623318,85.29134529
3,B,29,E,9,0.11,85.035,85.145,85.29134529,85.39
3,B,30,E,1,1.505,84.8,86.305,85.39,86.80314554
3,B,30,E,2,0.81,86.305,87.115,86.80314554,87.56370892
3,B,30,E,3,0.865,87.115,87.98,87.56370892,88.37591549
3,B,30,E,9,0.015,87.98,87.995,88.37591549,88.39
3,B,31,E,1,1.505,87.8,89.305,88.39,89.76234043
3,B,31,E,2,0.815,89.305,90.12,89.76234043,90.50550152
3,B,31,E,3,0.88,90.12,91.0,90.50550152,91.30793313
3,B,31,E,9,0.09,91.0,91.09,91.30793313,91.39
3,B,32,E,1,1.5,90.8,92.3,91.39,92.89
3,B,32,E,9,0.1,92.3,92.4,92.89,92.99
3,C,1,H,1,0.9329999999999999,-0.915,0.018000000000000002,0.0,0.9329999999999999
3,C,1,H,2,1.455,0.018000000000000002,1.473,0.9329999999999999,2.388
3,C,1,H,9,0.077,1.473,1.55,2.388,2.465
3,C,2,H,1,1.5,1.55,3.05,2.465,3.965
3,C,2,H,2,1.37,3.05,4.42,3.965,5.335
3,C,2,H,9,0.09,4.42,4.51,5.335,5.425
3,C,3,H,1,1.5,4.55,6.05,5.465,6.940409836000001
3,C,3,H,2,1.405,6.05,7.455,6.940409836000001,8.322377049
3,C,3,H,9,0.145,7.455,7.6,8.322377049,8.465
3,C,4,H,1,1.505,7.55,9.055,8.465,9.965
3,C,4,H,2,1.41,9.055,10.465,9.965,11.37031561
3,C,4,H,9,0.095,10.465,10.56,11.37031561,11.465
3,C,5,H,9,0.01,10.55,10.56,11.465,11.475
3,C,6,H,1,1.51,13.55,15.06,14.465,15.975
3,C,6,H,2,1.19,15.06,16.25,15.975,17.165
3,C,6,H,9,0.035,16.25,16.285,17.165,17.2
3,C,7,H,1,1.51,16.55,18.06,17.465,18.975
3,C,7,H,2,1.42,18.06,19.48,18.975,20.395
3,C,7,H,9,0.06,19.48,19.54,20.395,20.455
3,C,8,H,1,1.52,19.55,21.07,20.465,21.985
3,C,8,H,2,1.42,21.07,22.49,21.985,23.405
3,C,8,H,9,0.01,22.49,22.5,23.405,23.415
3,C,9,H,1,0.3,22.55,22.85,23.465,23.7605665
3,C,9,H,2,1.48,22.85,24.33,23.7605665,25.21869458
3,C,9,H,3,1.125,24.33,25.455,25.21869458,26.32706897
3,C,9,H,9,0.14,25.455,25.595,26.32706897,26.465
3,C,10,H,1,1.515,25.55,27.065,26.465,27.95761084
3,C,10,H,2,1.49,27.065,28.555,27.95761084,29.42559113
3,C,10,H,9,0.04,28.555,28.595,29.42559113,29.465
3,C,11,H,1,1.54,28.55,30.09,29.465,31.005
3,C,11,H,2,1.45,30.09,31.54,31.005,32.455
3,C,11,H,9,0.01,31.54,31.55,32.455,32.465
3,C,12,H,1,1.51,31.55,33.06,32.465,33.95268473
3,C,12,H,2,1.485,33.06,34.545,33.95268473,35.41573892
3,C,12,H,9,0.05,34.545,34.595,35.41573892,35.465
3,C,13,H,1,1.51,34.55,36.06,35.465,36.975
3,C,13,H,2,1.43,36.06,37.49,36.975,38.405
3,C,13,H,9,0.04,37.49,37.53,38.405,38.445
3,C,14,H,1,1.51,37.05,38.56,37.965,39.46748756
3,C,14,H,2,1.42,38.56,39.98,39.46748756,40.88042289
3,C,14,H,9,0.085,39.98,40.065,40.88042289,40.965
3,C,15,H,1,1.51,39.55,41.06,40.465,41.97248752
3,C,15,H,2,1.43,41.06,42.49,41.97248752,43.40010815
3,C,15,H,9,0.065,42.49,42.555,43.40010815,43.465
3,C,16,H,1,1.51,42.55,44.06,43.465,44.975
3,C,16,H,2,1.445,44.06,45.505,44.975,46.42
3,C,16,H,9,0.01,45.505,45.515,46.42,46.43
3,C,17,H,1,1.5,45.55,47.05,46.465,47.965
3,C,17,H,2,1.45,47.05,48.5,47.965,49.415
3,C,17,H,9,0.02,48.5,48.52,49.415,49.435
3,C,18,E,1,1.1,48.55,49.65,49.465,49.9604955
3,C,18,E,9,0.01,49.65,49.66,49.9604955,49.965
3,C,19,H,1,1.02,49.05,50.07,49.965,50.96012195
3,C,19,H,2,1.02,50.07,51.09,50.96012195,51.9552439
3,C,19,H,9,0.01,51.09,51.1,51.9552439,51.965
3,C,20,H,1,0.57,51.05,51.62,51.965,52.51395666
3,C,20,H,2,0.895,51.62,52.515,52.51395666,53.37591493
3,C,20,H,3,1.5,52.515,54.015,53.37591493,54.82053772
3,C,20,H,9,0.15,54.015,54.165,54.82053772,54.965
3,C,21,E,1,1.415,54.05,55.465,54.965,56.38
3,C,21,E,9,0.1,55.465,55.565,56.38,56.48
3,C,22,E,1,0.102,57.05,57.152,57.965,58.061866099999996
3,C,22,E,2,1.5119999999999998,57.152,58.663999999999994,58.061866099999996,59.49776353
3,C,22,E,3,1.51,58.663999999999994,60.174,59.49776353,60.93176163
3,C,22,E,9,0.035,60.174,60.208999999999996,60.93176163,60.965
3,C,23,E,1,1.54,60.05,61.59,60.965,62.41965995
3,C,23,E,2,1.536,61.59,63.126000000000005,62.41965995,63.87054156
3,C,23,E,9,0.1,63.126000000000005,63.226000000000006,63.87054156,63.965
3,C,24,E,1,1.545,63.05,64.595,63.965,65.45871576
3,C,24,E,2,1.54,64.595,66.135,65.45871576,66.94759749
3,C,24,E,9,0.018000000000000002,66.135,66.153,66.94759749,66.965
3,C,25,E,1,1.525,66.05,67.575,66.965,67.44455975
3,C,25,E,9,0.065,67.575,67.64,67.44455975,67.465
3,C,26,E,1,1.5130000000000001,66.55,68.063,67.465,68.94930347
3,C,26,E,2,1.51,68.063,69.57300000000001,68.94930347,70.43066383
3,C,26,E,9,0.035,69.57300000000001,69.608,70.43066383,70.465
3,C,27,E,1,1.5,69.55,71.05,70.465,71.81635135
3,C,27,E,2,1.5,71.05,72.55,71.81635135,73.1677027
3,C,27,E,3,0.245,72.55,72.795,73.1677027,73.38842342
3,C,27,E,9,0.085,72.795,72.88,73.38842342,73.465
3,C,28,E,1,0.11699999999999999,72.55,72.667,73.465,73.57583044
3,C,28,E,2,1.5,72.667,74.167,73.57583044,74.99673349999999
3,C,28,E,3,1.5,74.167,75.667,74.99673349999999,76.41763656
3,C,28,E,9,0.05,75.667,75.717,76.41763656,76.465
3,C,29,E,1,1.505,75.55,77.055,76.465,77.80079882
3,C,29,E,2,1.505,77.055,78.56,77.80079882,79.13659763
3,C,29,E,3,0.335,78.56,78.895,79.13659763,79.43393491
3,C,29,E,9,0.035,78.895,78.93,79.43393491,79.465
3,C,30,E,1,0.15,78.55,78.7,79.465,79.60655395
3,C,30,E,2,1.504,78.7,80.204,79.60655395,81.0258682
3,C,30,E,3,1.5,80.204,81.704,81.0258682,82.44140768
3,C,30,E,9,0.025,81.704,81.729,82.44140768,82.465
3,C,31,E,1,1.505,81.55,83.055,82.465,83.83111195
3,C,31,E,2,1.5,83.055,84.555,83.83111195,85.19268533
3,C,31,E,3,0.26,84.555,84.815,85.19268533,85.42869138
3,C,31,E,9,0.04,84.815,84.855,85.42869138,85.465
3,C,32,E,1,1.515,84.55,86.065,85.465,86.96006579
3,C,32,E,2,1.515,86.065,87.58,86.96006579,88.45513158
3,C,32,E,9,0.01,87.58,87.59,88.45513158,88.465
3,C,33,E,1,0.69,87.55,88.24,88.465,89.155
3,C,33,E,9,0.092,88.24,88.33200000000001,89.155,89.24700000000001
4,A,1,H,1,1.226,0.0,1.226,0.0,1.226
4,A,1,H,2,0.94,1.226,2.166,1.226,2.166
4,A,1,H,9,0.02,2.166,2.186,2.166,2.186
4,A,2,H,1,1.53,2.17,3.7,2.17,3.6411538460000004
4,A,2,H,2,1.4,3.7,5.1,3.6411538460000004,4.987307692
4,A,2,H,3,0.08,5.1,5.18,4.987307692,5.064230769
4,A,2,H,9,0.11,5.18,5.29,5.064230769,5.17
4,A,3,H,1,1.5,5.17,6.67,5.17,6.67
4,A,3,H,2,1.05,6.67,7.72,6.67,7.72
4,A,3,H,9,0.17,7.72,7.89,7.72,7.89
4,A,4,H,1,1.505,8.17,9.675,8.17,9.675
4,A,4,H,2,1.413,9.675,11.088,9.675,11.088
4,A,4,H,9,0.064,11.088,11.152000000000001,11.088,11.152000000000001
4,A,5,H,1,1.5,11.17,12.67,11.17,12.67
4,A,5,H,2,1.37,12.67,14.04,12.67,14.04
4,A,5,H,9,0.04,14.04,14.08,14.04,14.08
4,A,6,H,1,1.505,14.17,15.675,14.17,15.675
4,A,6,H,2,1.36,15.675,17.035,15.675,17.035
4,A,6,H,9,0.01,17.035,17.045,17.035,17.045
4,A,7,H,1,1.505,17.17,18.675,17.17,18.675
4,A,7,H,2,1.41,18.675,20.085,18.675,20.085
4,A,7,H,9,0.01,20.085,20.095,20.085,20.095
4,A,8,H,1,1.505,20.17,21.675,20.17,21.675
4,A,8,H,2,1.435,21.675,23.11,21.675,23.11
4,A,8,H,9,0.038,23.11,23.148000000000003,23.11,23.148000000000003
4,A,9,H,1,1.505,23.17,24.675,23.17,24.66206874
4,A,9,H,2,1.431,24.675,26.105999999999998,24.66206874,26.0807733
4,A,9,H,9,0.09,26.105999999999998,26.195999999999998,26.0807733,26.17
4,A,10,H,1,1.5,26.17,27.67,26.17,27.67
4,A,10,H,2,1.405,27.67,29.075,27.67,29.075
4,A,10,H,9,0.06,29.075,29.135,29.075,29.135
4,A,11,H,1,1.505,29.17,30.675,29.17,30.675
4,A,11,H,2,1.425,30.675,32.1,30.675,32.1
4,A,11,H,9,0.055,32.1,32.155,32.1,32.155
4,A,12,H,1,1.505,32.17,33.675,32.17,33.675
4,A,12,H,2,1.415,33.675,35.09,33.675,35.09
4,A,12,H,9,0.015,35.09,35.105,35.09,35.105
4,A,13,H,1,0.145,35.17,35.315,35.17,35.30887324
4,A,13,H,2,0.73,35.315,36.045,35.30887324,36.00802817
4,A,13,H,3,1.51,36.045,37.555,36.00802817,37.45422535
4,A,13,H,9,0.1,37.555,37.655,37.45422535,37.55
4,A,14,E,1,1.505,37.55,39.055,37.55,38.89455033
4,A,14,E,2,1.505,39.055,40.56,38.89455033,40.23910066
4,A,14,E,3,0.293,40.56,40.853,40.23910066,40.50086361
4,A,14,E,9,0.055,40.853,40.908,40.50086361,40.55
4,A,15,E,1,1.505,40.55,42.055,40.55,42.04503311
4,A,15,E,2,1.49,42.055,43.545,42.04503311,43.52516556
4,A,15,E,9,0.025,43.545,43.57,43.52516556,43.55
4,A,16,E,1,1.4969999999999999,43.55,45.047,43.55,45.047
4,A,16,E,2,1.32,45.047,46.367,45.047,46.367
4,A,16,E,9,0.15,46.367,46.516999999999996,46.367,46.516999999999996
4,A,17,E,1,1.505,46.55,48.055,46.55,47.85793743
4,A,17,E,2,1.5019999999999998,48.055,49.556999999999995,47.85793743,49.16326767
4,A,17,E,3,0.355,49.556999999999995,49.912,49.16326767,49.47178447
4,A,17,E,9,0.09,49.912,50.001999999999995,49.47178447,49.55
4,A,18,E,1,0.91,49.55,50.46,49.55,50.46
4,A,18,E,2,0.8640000000000001,50.46,51.324,50.46,51.324
4,A,18,E,9,0.05,51.324,51.373999999999995,51.324,51.373999999999995
4,A,19,E,9,0.05,52.55,52.6,52.55,52.6
4,A,20,E,1,0.29,55.55,55.84,55.55,55.84
4,A,20,E,9,0.04,55.84,55.88,55.84,55.88
4,A,21,E,1,1.51,58.55,60.06,58.55,60.06
4,A,21,E,2,0.965,60.06,61.025,60.06,61.025
4,A,21,E,9,0.11,61.025,61.135,61.025,61.135
4,A,22,E,1,1.435,61.55,62.985,61.55,62.985
4,A,22,E,9,0.11,62.985,63.095,62.985,63.095
4,A,23,H,9,0.01,64.55,64.56,64.55,64.56
4,A,24,E,1,0.435,64.55,64.985,64.55,64.985
4,A,24,E,9,0.08,64.985,65.065,64.985,65.065
4,B,2,H,1,1.53,0.67,2.2,3.0,4.53
4,B,2,H,2,1.245,2.2,3.445,4.53,5.775
4,B,2,H,9,0.08,3.445,3.525,5.775,5.855
4,B,3,H,1,1.495,3.67,5.165,6.0,7.495
4,B,3,H,2,1.415,5.165,6.58,7.495,8.91
4,B,3,H,9,0.09,6.58,6.67,8.91,9.0
4,B,4,H,1,1.5,6.67,8.17,9.0,10.49253731
4,B,4,H,2,1.375,8.17,9.545,10.49253731,11.86069652
4,B,4,H,9,0.14,9.545,9.685,11.86069652,12.0
4,B,5,H,1,0.75,9.67,10.42,12.0,12.74013158
4,B,5,H,2,0.82,10.42,11.24,12.74013158,13.54934211
4,B,5,H,3,1.37,11.24,12.61,13.54934211,14.90131579
4,B,5,H,9,0.1,12.61,12.71,14.90131579,15.0
4,B,6,H,1,1.495,12.67,14.165,15.0,16.495
4,B,6,H,2,1.43,14.165,15.595,16.495,17.925
4,B,6,H,9,0.03,15.595,15.625,17.925,17.955
4,B,7,H,1,1.5030000000000001,15.67,17.173,18.0,19.503
4,B,7,H,2,1.38,17.173,18.553,19.503,20.883000000000003
4,B,7,H,3,0.05,18.553,18.602999999999998,20.883000000000003,20.933000000000003
4,B,7,H,9,0.03,18.602999999999998,18.633,20.933000000000003,20.963
4,B,8,H,1,1.5,18.67,20.17,21.0,22.5
4,B,8,H,2,1.41,20.17,21.58,22.5,23.91
4,B,8,H,9,0.065,21.58,21.645,23.91,23.975
4,B,9,H,1,1.505,21.67,23.175,24.0,25.505
4,B,9,H,2,1.365,23.175,24.54,25.505,26.87
4,B,9,H,3,0.05,24.54,24.59,26.87,26.92
4,B,9,H,9,0.075,24.59,24.665,26.92,26.995
4,B,10,H,1,1.435,24.67,26.105,27.0,28.43452183
4,B,10,H,2,1.466,26.105,27.570999999999998,28.43452183,29.90003332
4,B,10,H,3,0.05,27.570999999999998,27.621,29.90003332,29.95001666
4,B,10,H,9,0.05,27.621,27.671,29.95001666,30.0
4,B,11,H,1,1.5,27.67,29.17,30.0,31.489361699999996
4,B,11,H,2,1.22,29.17,30.39,31.489361699999996,32.70070922
4,B,11,H,9,0.1,30.39,30.49,32.70070922,32.8
4,B,12,E,1,1.5,30.47,31.97,32.8,34.3
4,B,12,E,2,1.065,31.97,33.035,34.3,35.365
4,B,12,E,9,0.01,33.035,33.045,35.365,35.375
4,B,13,E,1,1.53,33.05,34.58,35.38,36.84411483
4,B,13,E,2,1.515,34.58,36.095,36.84411483,38.2938756
4,B,13,E,9,0.09,36.095,36.185,38.2938756,38.38
4,B,14,E,1,1.505,36.05,37.555,38.38,39.885
4,B,14,E,2,1.347,37.555,38.902,39.885,41.232
4,B,14,E,3,0.05,38.902,38.952,41.232,41.282
4,B,14,E,9,0.05,38.952,39.001999999999995,41.282,41.332
4,B,15,E,1,1.505,39.05,40.555,41.38,42.68115274
4,B,15,E,2,1.505,40.555,42.06,42.68115274,43.98230548
4,B,15,E,3,0.34,42.06,42.4,43.98230548,44.276253600000004
4,B,15,E,9,0.12,42.4,42.52,44.276253600000004,44.38
4,B,16,E,1,0.155,42.05,42.205,44.38,44.535
4,B,16,E,9,0.08,42.205,42.285,44.535,44.615
4,B,18,E,1,0.16,43.45,43.61,45.78,45.94
4,B,18,E,9,0.02,43.61,43.63,45.94,45.96
4,C,1,H,1,1.115,-0.25,0.865,0.0,1.115
4,C,1,H,2,0.525,0.865,1.39,1.115,1.64
4,C,1,H,9,0.03,1.39,1.42,1.64,1.67
4,C,2,H,1,1.525,1.42,2.945,1.67,3.195
4,C,2,H,2,1.355,2.945,4.3,3.195,4.55
4,C,2,H,9,0.09,4.3,4.39,4.55,4.64
