SectionID,Project,LocationID,Year,Site,Hole,Core,CoreType,Section,Sec Depth (cm),"Sediment Depth, unscaled (MBS / CSF-A)","Sediment Depth, scaled (MBS / CSF-B)",Sec Depth Beyond ICD Sec L,Sample Surface,Validity,EGain,EOffset,FSlope,FOffset,Kcps,MSE,Al,Ar,As,Au,Ba,Bi,Br,Ca,Cd,Ce,Cl,Co,Cu,Fe,Hg,Ir,K,Mg,Mn,Ni,P,Pm,Pr,Pt,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,W,Y,Zn,Zr,Incoherent,Coherent
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,60,43.124,43.11281701,,7.49,1,0.018351,-0.008197,0.01092,0.071176,171061.2813,3.53,1286,6193,71,131,209,374,0,1326410,638,,489,1323,227,136366,577,344,14815,0,5928,1272,0,,1253,406,758,475,10003,2495,347,11402,761,,6005,509,1062,27153,1244,613,2961,289,573,2000,35047,100343
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,61,43.134,43.12276386,,7.49,1,0.018351,-0.008197,0.01092,0.071176,178867.8594,3.88,1310,6472,156,168,0,310,0,1462981,935,,506,1033,207,119600,636,602,14874,0,6770,1365,0,,1247,771,563,0,10833,2423,376,10748,786,,5964,285,963,23780,1374,391,3001,94,466,1480,32291,94868
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,62,43.144,43.13271071,,7.49,1,0.018351,-0.008197,0.01092,0.071176,173628.5313,3.72,1334,6161,0,242,48,362,0,1383500,832,,550,1084,146,126893,707,597,14193,0,6214,1218,0,,1184,716,426,2417,10359,2282,373,11029,698,,5826,438,963,25448,1171,394,2941,175,547,1724,33547,96395
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,63,43.154,43.14265756,,7.47,1,0.018351,-0.008197,0.01092,0.071176,179633.4063,3.58,1408,6256,0,306,82,172,0,1454900,665,,512,1136,130,134815,744,597,13443,0,6579,1318,0,,1327,602,715,0,10683,2337,211,11153,671,,5808,304,1116,25801,1386,468,2653,393,422,1786,33421,96891
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,64,43.164,43.1526044,,7.48,1,0.018351,-0.008197,0.01092,0.071176,179193.1875,3.81,1304,5866,258,324,0,281,0,1494290,831,,597,1177,150,115624,830,732,11820,0,6306,1529,0,,1105,561,499,860,10750,2964,560,10231,805,,6045,240,795,23197,1373,533,2833,349,441,1496,30264,90711
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,65,43.174,43.16255125,,7.47,1,0.018351,-0.008197,0.01092,0.071176,182593.1563,3.8,1353,6193,0,224,0,270,0,1525793,725,,479,1150,0,113106,609,610,11985,0,6608,1466,0,,1256,621,624,1720,10748,2582,288,10163,682,,6403,402,806,23152,1432,284,2786,383,484,1576,31505,94463
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,66,43.184,43.1724981,,7.47,1,0.018351,-0.008197,0.01092,0.071176,185504.4531,3.79,1163,5996,90,419,0,319,0,1561560,615,,538,1019,30,113996,530,558,12142,0,6854,1470,0,,1322,771,464,465,11585,2507,56,9847,754,,6300,397,863,22762,1348,514,2859,315,418,1441,32755,93828
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,67,43.194,43.18244495,,7.46,1,0.018351,-0.008197,0.01092,0.071176,184234.6719,4.07,1319,6145,121,392,203,319,0,1537993,729,,565,1189,78,114093,980,502,11977,10,6858,1601,0,,1043,695,624,1123,11309,2406,147,10229,890,,6579,280,524,22452,1603,506,2753,296,379,1702,32698,95249
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,68,43.204,43.1923918,,7.45,1,0.018351,-0.008197,0.01092,0.071176,183210,3.8,1264,6692,30,418,27,152,0,1525946,927,,608,1087,118,113583,650,669,11608,0,6541,1516,0,,1216,539,622,1321,11294,2739,304,10117,860,,6226,286,811,23205,1520,452,2754,155,410,1678,32789,96585
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,69,43.214,43.20233865,,7.45,1,0.018351,-0.008197,0.01092,0.071176,182183.625,3.96,1242,6304,0,306,101,199,0,1503165,605,,598,987,49,114406,914,739,12144,0,6481,1394,0,,1291,640,786,738,11290,1910,430,10111,648,,6474,400,1078,23328,1399,377,2826,406,333,1546,33298,97756
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,70,43.224,43.2122855,,7.43,1,0.018351,-0.008197,0.01092,0.071176,173561.7188,3.46,1265,6324,97,269,622,446,0,1361638,657,,586,1284,202,122267,696,583,19695,0,6175,1282,0,,1185,754,749,2050,10161,2216,361,10979,831,,6110,520,853,24296,1169,471,3125,339,552,1776,35258,102207
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,71,43.234,43.22223235,,7.44,1,0.018351,-0.008197,0.01092,0.071176,101996.9297,2.44,1244,8681,0,130,2359,237,0,518223,550,,946,852,285,115158,483,319,62675,0,5277,335,0,,1077,271,2062,1650,4024,983,396,14275,786,,9477,636,934,17330,252,158,2431,253,460,2413,28070,89148
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,72,43.244,43.2321792,,7.31,1,0.018351,-0.008197,0.01092,0.071176,164253.2813,3.5,1260,6054,0,317,1388,392,0,1241002,707,,837,1423,277,107539,618,640,44526,0,6979,831,0,,1222,481,1086,905,9588,2028,435,12437,938,,5937,326,605,18727,1125,293,2924,195,574,1572,33574,103613
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,73,43.254,43.24212604,,7.42,1,0.018351,-0.008197,0.01092,0.071176,136145.0156,2.95,1338,7106,25,380,2254,430,0,796730,691,,1027,1200,487,121358,678,548,78925,0,7428,579,0,,1404,739,2187,1298,6473,1300,555,17375,952,,4772,803,869,17349,552,299,3307,407,666,2433,37352,120156
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,74,43.264,43.25207289,,7.47,1,0.018351,-0.008197,0.01092,0.071176,90067.82813,3.46,1941,7542,211,331,4776,378,0,104536,379,,1802,1128,579,144229,462,283,162933,76,7245,51,0,,1478,432,4673,295,899,348,275,31189,1354,,2598,998,661,11811,0,60,3863,502,1114,4165,36721,145594
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,75,43.274,43.26201974,,7.58,1,0.018351,-0.008197,0.01092,0.071176,84973.60938,5.12,2105,9825,55,0,7046,400,0,56884,318,,1902,1085,519,143071,425,490,177022,0,7209,18,0,,1475,370,4662,95,478,153,375,33044,1480,,2733,876,489,10265,18,0,4182,463,1379,5412,34501,145590
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,76,43.284,43.27196659,,7.61,1,0.018351,-0.008197,0.01092,0.071176,87571.14063,5.44,2242,8997,393,462,7243,533,0,61969,416,,2036,1210,394,164125,503,468,177614,0,8486,0,0,,1549,614,5098,309,327,150,563,35663,1437,,3114,681,651,12861,37,0,4051,254,1476,5902,33120,142361
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,77,43.294,43.28191344,,7.47,1,0.018351,-0.008197,0.01092,0.071176,156894.7969,3.76,1871,7645,136,337,2526,448,0,1197524,903,,1220,1342,307,113121,515,398,70659,0,6362,1685,0,,1027,683,1791,701,9398,999,49,20526,995,,5066,0,433,16019,1278,30,2902,323,631,2853,26761,92923
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,78,43.304,43.29186029,,7.48,1,0.018351,-0.008197,0.01092,0.071176,202671.0938,4.85,1258,6477,0,305,190,42,0,1854616,898,,663,894,0,84922,608,707,15727,0,7164,2423,0,,1161,865,518,1353,13320,2456,82,8964,742,,5662,0,467,18154,2008,269,2649,279,118,1134,27578,80093
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,79,43.314,43.30180714,,7.46,1,0.018351,-0.008197,0.01092,0.071176,215475.1406,5.02,1058,6657,0,509,365,331,0,2046483,1186,,686,1048,7,71871,590,632,10511,0,8238,2945,0,,967,786,343,846,14897,2244,72,7456,822,,5860,0,253,14840,2108,191,2474,343,136,1249,26376,75550
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,80,43.324,43.31175399,,7.44,1,0.018351,-0.008197,0.01092,0.071176,211665.6875,5.55,878,5861,95,527,0,154,0,2011737,689,,669,1117,0,69997,509,747,9416,0,7654,2876,0,,951,935,457,1758,14603,2430,14,7032,854,,5588,0,332,14325,2358,371,2388,232,210,971,26047,72305
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,81,43.334,43.32170084,,7.42,1,0.018351,-0.008197,0.01092,0.071176,222317.8906,5.68,980,5773,0,474,87,165,0,2154762,886,,686,946,0,61513,650,721,8524,0,8600,3666,0,,1000,1037,411,932,15857,1953,57,6650,949,,5760,0,325,12795,2484,357,2539,322,40,1154,25835,72006
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,82,43.344,43.33164768,,7.4,1,0.018351,-0.008197,0.01092,0.071176,219431.1563,5.46,1029,6086,0,473,473,146,0,2113717,1087,,696,982,0,63772,675,688,8479,0,8225,3093,0,,946,957,347,733,14981,2004,281,6925,848,,5712,0,138,13440,2408,306,2343,255,0,945,26710,72786
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,83,43.354,43.34159453,,7.4,1,0.018351,-0.008197,0.01092,0.071176,221314.9219,5.4,1026,6067,0,332,890,47,0,2142228,1182,,733,989,62,62842,604,626,10106,0,8233,3456,0,,1071,769,294,489,15631,2427,311,7056,890,,5541,0,195,13304,2362,16,2522,360,201,1141,26704,71400
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,84,43.364,43.35154138,,7.4,1,0.018351,-0.008197,0.01092,0.071176,217982.5,5.41,887,6222,0,547,451,244,0,2135897,1003,,658,785,0,56238,738,632,7838,0,9191,3678,0,,980,807,262,784,14989,2249,136,5935,967,,5054,0,269,11298,2176,218,2268,204,36,983,23737,66344
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,85,43.374,43.36148823,,7.41,1,0.018351,-0.008197,0.01092,0.071176,236061.4375,6.76,873,5964,0,484,0,0,0,2370873,1270,,762,916,0,47301,644,696,6611,0,10545,4235,0,,949,1109,253,997,17049,2158,0,5306,976,,4671,0,112,9834,3098,205,2356,309,41,553,22964,63635
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,86,43.384,43.37143508,,7.42,1,0.018351,-0.008197,0.01092,0.071176,244108.375,8.15,802,5707,0,571,0,0,0,2493080,1144,,838,1118,0,39237,505,663,6243,0,10233,4635,0,,743,1264,46,750,17677,1764,0,4557,1030,,4519,0,0,7277,3002,311,2168,92,0,473,22444,59530
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,87,43.394,43.38138193,,7.42,1,0.018351,-0.008197,0.01092,0.071176,242620.7344,8.97,902,5899,0,586,0,0,0,2479798,1317,,843,1005,0,37670,621,779,6477,0,10509,4614,0,,904,1143,81,1482,17825,1812,107,4303,1193,,4510,0,0,7540,3271,327,2140,196,0,493,21977,59401
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,88,43.404,43.39132878,,7.43,1,0.018351,-0.008197,0.01092,0.071176,244812.0938,9.05,822,5665,0,494,0,0,0,2508168,1213,,823,952,0,34453,493,552,7089,0,10459,4727,0,,873,966,225,0,17990,1459,210,4378,1150,,4469,0,0,6928,3171,269,2147,58,0,570,21728,59569
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,89,43.414,43.40127563,,7.44,1,0.018351,-0.008197,0.01092,0.071176,246776.2188,8.93,757,6004,0,565,0,0,0,2538266,1175,,831,1099,0,33761,481,683,6192,0,10306,5213,0,,972,967,0,463,18219,1722,129,4000,1024,,4535,0,38,6883,3369,202,2046,216,0,558,21772,58176
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,90,43.424,43.41122248,,7.45,1,0.018351,-0.008197,0.01092,0.071176,247485.7813,10.21,704,6011,0,663,0,0,0,2549176,1264,,881,962,0,32275,633,739,5955,0,10269,5145,0,,938,1209,219,369,18593,1625,0,4084,1036,,4098,0,84,6884,3408,295,2022,155,0,764,21834,58130
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,91,43.434,43.42116932,,7.45,1,0.018351,-0.008197,0.01092,0.071176,244163.5938,9.36,796,5968,0,600,0,0,0,2505765,1105,,817,749,0,33789,536,616,5798,0,10505,4430,0,,977,1297,0,543,17751,1875,0,4092,1027,,4358,0,127,7414,3321,262,2152,319,0,674,21869,58733
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,92,43.444,43.43111617,,7.47,1,0.018351,-0.008197,0.01092,0.071176,241873.9219,8.76,779,5689,0,548,0,0,0,2478545,1153,,828,868,0,34843,759,749,5716,0,10329,4798,0,,828,1131,228,639,18077,1625,179,4257,1121,,4654,0,26,7011,3144,381,2064,369,0,689,21658,58187
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,93,43.454,43.44106302,,7.47,1,0.018351,-0.008197,0.01092,0.071176,246174.0625,8.59,885,5828,0,483,0,26,0,2525372,1189,,796,927,0,36278,596,670,5988,0,9870,4405,0,,802,1224,212,1214,18273,1571,108,4617,1072,,4576,0,0,7294,3327,228,2069,235,0,458,21570,58643
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,94,43.464,43.45100987,,7.47,1,0.018351,-0.008197,0.01092,0.071176,239734.625,7.75,919,6205,0,485,0,35,0,2434946,1208,,700,1118,0,41473,610,671,6164,0,8611,4066,0,,779,1008,133,535,17725,1380,0,5141,1018,,4756,0,81,7928,3204,321,2157,334,0,626,21878,59952
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,95,43.474,43.46095672,,7.46,1,0.018351,-0.008197,0.01092,0.071176,232490.5625,7.41,982,6139,21,621,0,124,0,2330073,1179,,704,1197,0,49137,792,692,6972,0,8894,4240,0,,848,939,269,627,16950,1692,0,5785,1048,,4787,0,159,9593,2682,268,2256,131,0,648,22942,62849
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,96,43.484,43.47090357,,7.46,1,0.018351,-0.008197,0.01092,0.071176,225585.125,6.78,840,5874,0,492,0,95,0,2214229,1027,,677,888,0,55517,653,681,9254,0,8287,3550,0,,844,824,291,840,16702,1697,218,6546,864,,5194,0,238,11929,2595,422,2300,297,107,712,24547,68563
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,97,43.494,43.48085042,,7.46,1,0.018351,-0.008197,0.01092,0.071176,223145.9688,7.12,954,6107,0,280,0,168,0,2184531,1081,,691,855,126,58028,605,583,8381,0,6994,3635,0,,935,893,221,491,16062,2043,47,6660,1012,,5131,0,279,11649,2341,415,2492,451,226,748,24636,69174
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,98,43.504,43.49079727,,7.49,1,0.018351,-0.008197,0.01092,0.071176,214658.7813,6.21,989,5906,0,371,0,6,0,2064238,995,,690,970,0,63549,536,646,9726,0,6941,2991,0,,1071,984,290,1149,15097,1836,139,6990,768,,4955,0,412,13215,2350,362,2442,96,78,656,25909,71577
GLAD9-PET06-1B-16H-2,GLAD9,PET,2006,1,B,16,H,2,99,43.514,43.50074412,,7.55,1,0.018351,-0.008197,0.01092,0.071176,205871.7188,5.32,915,6680,0,436,0,176,0,1962258,1050,,3971,743,0,53052,664,556,8690,0,7110,2893,0,,812,741,261,203,14550,2199,192,5791,748,,5480,0,394,11768,1968,463,2256,353,99,823,25577,68172
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,10.5,43.745,43.73726316,,6.86,1,0.018348,-0.008208,0.011289,0.070153,54876.26953,78.9,114,11767,0,0,88,1569,1327,1274,208,,210,0,741,0,0,0,82,0,0,233,106,,408,91,1314,198,77,15,1598,75,0,,2509,1744,0,22,0,188,1921,710,19,0,29388,29993
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,11.5,43.755,43.74652632,,7.17,1,0.018346,-0.008208,0.011275,0.070153,77394.54688,4.8,108,8393,374,830,235,1645,184,21252,0,,178,0,1788,5491,234,364,798,0,996,171,10,,912,1947,516,526,159,0,1696,217,672,,2495,3858,5,667,0,896,4211,411,45,215,69995,77062
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,12.5,43.765,43.75578947,,7.54,1,0.018345,-0.008208,0.011281,0.070153,98199.73438,2.47,189,6469,45,1106,942,955,0,249680,20,,555,343,2035,34758,512,1396,2738,10,566,552,0,,1551,2535,334,9995,2210,51,1034,879,1114,,3341,3854,733,4320,119,879,5033,220,61,512,87259,104171
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,13.5,43.775,43.76505263,,7.52,1,0.018345,-0.008208,0.011281,0.070153,127975.7188,3.78,572,6094,0,453,817,638,0,757402,485,,1146,554,839,82248,804,844,6576,0,184,663,0,,1001,1747,708,22257,5799,617,351,4259,903,,4468,2028,1086,12038,516,811,4517,173,187,724,51769,87922
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,14.5,43.785,43.77431579,,7.48,1,0.018345,-0.008208,0.011281,0.070153,152912.8281,6.14,950,5885,0,0,796,37,0,1192160,907,,819,804,352,101992,882,558,8487,67,445,1131,0,,694,869,645,26233,8561,256,371,6587,588,,5641,558,1133,15331,1163,545,3949,545,343,1279,32088,78589
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,15.5,43.795,43.78357895,,7.48,1,0.018345,-0.008208,0.011281,0.070153,157697.9375,6.67,1118,5856,0,66,842,0,0,1284563,962,,863,740,268,105894,1183,732,9702,69,1127,1268,0,,721,767,595,14079,9565,257,48,8301,597,,6405,302,1240,17011,1467,659,3881,395,388,1430,30483,75767
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,16.5,43.805,43.79284211,,7.48,1,0.018345,-0.008208,0.011281,0.070153,146041.0313,5.97,1145,5711,0,0,928,10,0,1065244,678,,758,1092,555,140012,1322,763,10205,23,776,950,0,,695,814,749,10612,7978,599,342,9232,585,,5637,600,1591,22620,910,810,4158,374,497,1821,33215,84943
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,17.5,43.815,43.80210526,,7.49,1,0.018345,-0.008208,0.011281,0.070153,142451.2813,5.5,1251,5642,0,0,938,94,0,1003332,629,,1190,1200,551,149336,1139,717,10496,27,0,870,0,,740,707,797,9286,7368,786,257,9679,530,,5383,693,1642,24565,1084,763,4253,449,747,1958,35754,87415
GLAD9-PET06-1B-17H-1,GLAD9,PET,2006,1,B,17,H,1,18.5,43.825,43.81136842,,7.49,1,0.018345,-0.008208,0.011281,0.070153,145714.75,5.58,1104,5624,0,79,1196,216,0,1054176,722,,24721,916,340,123763,1147,683,10738,28,885,1126,0,,775,786,749,4333,8840,422,249,8541,360,,5242,824,1474,23967,989,531,4060,570,700,1617,31584,78578
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,0,43.84,43.82526316,,7.63,1,0.018354,-0.008393,0.01149,0.069733,66378.58594,2.04,498,8308,0,155,129,95,0,497198,359,,218,310,150,54019,221,295,4363,20,267,630,0,,352,361,217,6741,3041,709,199,3822,266,,2779,375,189,9076,440,368,1871,110,160,525,15878,41080
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,1,43.85,43.83452632,,7.5,1,0.018353,-0.008393,0.011483,0.069733,148493.1094,3.13,1192,4464,34,0,0,263,0,1131797,751,,404,1019,332,138531,145,542,11730,19,685,1299,0,,576,950,378,1896,7074,1596,323,9472,520,,5007,663,278,23632,1387,818,4291,688,602,1279,30441,80981
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,2,43.86,43.84378947,,7.55,1,0.018353,-0.008393,0.011485,0.069733,159589.3438,3.58,1212,4671,0,508,0,138,0,1311301,1024,,500,820,236,116693,521,783,12474,62,1654,1626,0,,499,895,370,2040,8303,1646,414,8916,620,,5039,370,231,19850,1587,793,3902,121,384,1194,28189,76869
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,3,43.87,43.85305263,,7.56,1,0.018353,-0.008393,0.011485,0.069733,158200.2969,4,1223,5031,0,148,0,264,0,1292234,880,,564,795,184,118049,314,611,13311,24,1602,1412,0,,703,749,424,3032,8125,1757,375,9052,590,,5464,523,370,20579,1493,615,4074,313,488,1219,29137,77940
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,4,43.88,43.86231579,,7.56,1,0.018353,-0.008393,0.011485,0.069733,168761.7656,4.08,1191,5219,0,257,0,143,0,1451899,1040,,635,825,132,105063,145,615,11198,66,1750,1666,0,,530,923,229,2654,9402,1419,0,8607,646,,5326,197,376,17829,2028,836,3828,521,414,1102,27952,72778
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,5,43.89,43.87157895,,7.55,1,0.018353,-0.008393,0.011485,0.069733,171757.7969,4.25,1110,5482,0,170,27,144,0,1490134,1048,,595,943,119,103845,245,731,12219,33,1500,1808,0,,616,946,575,1814,9579,1574,127,8207,745,,5097,25,228,17387,2075,603,3902,283,260,848,27783,72348
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,6,43.9,43.88084211,,7.53,1,0.018353,-0.008393,0.011485,0.069733,164061.4688,4.11,1098,5404,0,341,69,231,0,1374069,927,,564,914,136,119659,270,732,10112,39,685,1566,0,,641,894,524,3000,8829,1525,128,8507,636,,5421,329,425,18584,1539,647,3814,569,422,1158,28585,75798
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,7,43.91,43.89010526,,7.52,1,0.018353,-0.008393,0.011485,0.069733,167693.2969,4.27,1142,5496,0,348,18,175,0,1438326,1041,,589,982,94,107743,371,566,9612,21,1871,1884,0,,563,941,252,2649,9175,1615,0,8570,623,,5743,250,569,18059,1930,741,4010,557,452,821,28500,73267
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,8,43.92,43.89936842,,7.51,1,0.018353,-0.008393,0.011485,0.069733,166020.75,4.13,1117,5866,0,142,0,72,0,1394904,1032,,544,936,278,114475,571,681,10550,6,2017,1632,0,,660,901,387,1500,8894,1694,277,8809,705,,4968,458,388,19395,1651,594,4086,312,429,1147,28621,76782
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,9,43.93,43.90863158,,7.48,1,0.018353,-0.008393,0.011485,0.069733,174064.6406,4.52,1156,5970,0,273,0,46,0,1522084,1146,,653,830,149,102153,463,622,9347,58,2362,2061,0,,618,764,469,1352,9971,1973,0,8299,773,,5279,217,266,17090,1887,729,3727,407,324,872,28321,71960
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,10,43.94,43.91789474,,7.45,1,0.018353,-0.008393,0.011485,0.069733,180093.9844,4.88,1005,5949,0,310,0,0,0,1629635,1247,,615,803,0,91222,347,886,8751,0,1760,2261,0,,519,957,356,1946,10446,1222,150,7763,620,,5434,64,358,15052,2159,646,3881,274,138,816,26823,66806
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,11,43.95,43.92715789,,7.4,1,0.018353,-0.008393,0.011485,0.069733,174531,4.72,1109,5923,0,413,148,200,0,1544530,1124,,631,705,0,96949,391,686,9364,7,2707,1951,0,,570,965,379,1942,10023,1339,12,7973,610,,5299,166,445,15890,2060,716,3937,376,253,1013,26637,69973
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,12,43.96,43.93642105,,7.37,1,0.018353,-0.008393,0.011485,0.069733,174823.5781,4.78,1118,6019,0,219,0,29,0,1568024,1191,,674,791,17,89432,352,661,8598,5,2305,2175,0,,590,746,230,2372,10223,1069,161,7590,617,,5448,159,300,14857,2074,666,3699,370,297,978,26519,66876
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,13,43.97,43.94568421,,7.34,1,0.018353,-0.008393,0.011485,0.069733,167940.25,4.23,1107,5851,0,140,24,204,0,1457641,1093,,562,724,83,100188,137,491,9741,24,2195,1764,0,,460,792,262,2167,9730,1525,144,8030,677,,5368,442,558,16915,1686,805,3666,489,336,857,27255,70800
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,14,43.98,43.95494737,,7.34,1,0.018353,-0.008393,0.011485,0.069733,157185.3906,4.11,1129,5781,0,0,304,77,0,1283255,996,,550,969,261,117461,176,627,10680,42,1628,1420,0,,650,1041,285,1366,8257,1443,60,8627,596,,4804,450,530,19970,1614,783,4177,273,537,1097,29471,75914
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,15,43.99,43.96421053,,7.33,1,0.018353,-0.008393,0.011485,0.069733,152314.5,3.66,1148,5758,107,94,137,234,0,1200388,851,,455,898,304,128487,251,548,11162,57,1253,1356,0,,634,770,310,1610,7757,1363,108,9038,578,,4726,834,627,21673,1221,827,4176,261,538,1234,30606,78196
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,16,44,43.97347368,,7.32,1,0.018353,-0.008393,0.011485,0.069733,157851.2188,3.79,1166,5733,0,14,0,139,0,1302999,971,,503,778,89,115478,268,688,10443,60,1477,1493,0,,594,788,246,1508,8561,1515,158,8795,606,,4824,622,563,19337,1421,849,4010,540,327,1156,29048,74338
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,17,44.01,43.98273684,,7.31,1,0.018353,-0.008393,0.011485,0.069733,157602.6563,3.87,1236,5785,89,348,142,276,0,1298311,962,,604,823,263,113797,382,665,11837,0,1751,1897,0,,554,907,313,1590,8506,1558,358,8354,538,,5046,345,622,19240,1599,671,3980,560,449,1388,29253,73912
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,18,44.02,43.992,,7.32,1,0.018353,-0.008393,0.011485,0.069733,153862.5,3.72,1205,5717,0,200,146,327,0,1233201,871,,500,799,235,125798,281,589,9780,0,1941,1395,0,,676,846,564,2509,8027,1031,209,8868,634,,5107,698,453,20512,1351,651,4099,275,486,1105,28528,76572
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,19,44.03,44.00126316,,7.34,1,0.018353,-0.008393,0.011485,0.069733,163498.5469,4.29,1196,5823,0,354,31,180,0,1387081,995,,614,901,257,108416,200,592,9101,0,1232,1734,0,,701,932,434,1859,9160,1555,0,8361,621,,5220,452,395,18002,1518,559,3987,511,499,985,28149,72489
GLAD9-PET06-1B-17H-2,GLAD9,PET,2006,1,B,17,H,2,20,44.04,44.01052632,,7.35,1,0.018353,-0.008393,0.011485,0.069733,154122.2813,3.83,1131,5895,80,316,145,156,0,1220972,929,,486,1045,256,128018,99,669,9957,61,1771,1386,0,,530,1087,398,1540,7743,1274,216,8947,505,,4808,544,724,21204,1372,784,4139,396,387,1148,30205,82281
